year,conference_ID,conference,state,team,seed,round,offense_efficiency,rank_offense_efficiency,points_above_offense_avg,rank_points_above_offense_avg,defense_efficiency,rank_defense_efficiency,points_above_defense_avg,rank_points_above_defense_avg,points_above_team_avg,rank_points_above_team_avg,games,wins,losses,win%,fieldgoal%,freethrow_fieldgoal,turnover%,turnover_forced%,rebound_offense%,rebound_defense%,opp_rebound_offense%,opp_rebound_defense%,2point%,3point%,block%,blocked%,assist%,opp_assist %,avg_height,experience,talent,freethrow%,opp_freethrow%,avg_points_possession,avg_points_nonpossession,%games_elite_team_loss,exp_win%_bubble_team,Column-45,Column-46,Column-47
3/20/19,SEC,28,Mississippi,Mississippi St.,5,64,111.932,26,117.395,14,101.401,135,96.7173,51,20.6776,21,33,23,10,69.69697,54.6,32.3,19.3,19.7,34.9,70.2,29.8,65.1,53.3,37.8,13.6,10.3,51.4,50.1,77.708,1.657,82.586,71.5,71.2,1.12,1.015,32.171,4.6,,,
3/20/19,BSky,9,Montana,Montana,15,64,111.502,31,107.36,115,100.898,124,103.814,161,3.54691,137,32,24,8,75,56.7,32,17.4,19.3,27.7,75,25,72.3,56.2,38.3,7.9,8.5,52.1,44.7,76.224,2.401,19.258,69.6,74.5,1.117,1.01,9.661,-3,,,
3/20/19,OVC,22,Kentucky,Murray St.,12,32,114.766,8,112.038,41,96.0872,38,98.706,81,13.3317,52,29,25,4,86.2069,55.2,33.2,17.2,19.5,32.4,70,30,67.6,57.2,34.4,11.3,9.2,58.4,45.4,77.219,1.497,8.231,74.1,71.9,1.147,0.961,12.081,1.3,,,
3/20/19,MWC,20,Nevada,Nevada,7,64,113.948,11,114,26,94.465,14,95.0771,33,18.9229,25,33,29,4,87.87879,54.1,40.7,14.4,19.2,26.5,75.3,24.7,73.5,55.1,35.1,11.1,7.2,54,52,78.179,2.696,35.414,70.8,67.2,1.137,0.94,15.433,4.1,,,
3/20/19,WAC,32,New Mexico,New Mexico St.,12,64,113.701,13,112.605,37,95.2348,24,99.0173,83,13.588,49,32,28,4,87.5,54,34.1,17.7,19.3,37,77.3,22.7,63,56.4,34.2,7.7,5.8,52.7,38.2,75.434,2,13.806,67.3,71.1,1.142,0.954,10.958,1.6,,,
3/20/19,ACC,2,North Carolina ,North Carolina,1,16,112.438,22,119.872,7,95.8954,34,90.701,10,29.171,6,33,27,6,81.81818,52.9,30.9,17.1,18.5,34.6,76.8,23.2,65.4,51.9,36.5,9.8,11.1,61.3,54.7,78.502,1.759,76.654,74.2,68.3,1.126,0.955,36.978,10,,,
3/20/19,MEAC,18,0,North Carolina Central,16,68,100.502,240,96.6416,301,100.749,120,108.528,256,-11.8864,303,30,15,15,50,49.8,33.4,23,17.7,34.6,73,27,65.4,51.7,31.1,6.9,10.9,59.5,52.5,75.64,2.331,4.547,70.4,68.8,1.004,1.006,9.393,-10.8,,,
3/20/19,Sum,30,North Dakota,North Dakota St.,16,64,108.198,69,106.552,127,110.054,314,109.751,278,-3.19855,199,31,16,15,51.6129,53.8,32.1,15.8,14.6,20.7,74.6,25.4,79.3,52.4,36.8,6.6,9.7,46.1,45,76.57,1.355,0.2,76.5,74.6,1.079,1.1,14.601,-8.4,,,
3/20/19,CAA,12,Massachusetts,Northeastern,13,64,112.969,16,111.465,48,104.428,202,102.718,145,8.74685,79,33,23,10,69.69697,57.2,34.3,16.7,16.7,22.7,75.7,24.3,77.3,56.4,38.8,5.9,7.2,54.7,45.7,76.931,2.104,5.836,75.1,73.1,1.128,1.042,14.55,-2.6,,,
3/20/19,Horz,14,Kentucky,Northern Kentucky,14,64,111.424,33,109.235,77,100.467,112,102.676,144,6.55918,100,32,24,8,75,55,35.5,17.6,18.5,30.7,73.5,26.5,69.3,55.3,36.4,11.1,11.3,62.1,51.2,76.214,1.616,4.597,67,72.8,1.114,1.003,11.952,-2,,,
3/20/19,B10,6,Ohio,Ohio St.,11,32,103.341,165,109.268,75,98.9532,69,94.1896,27,15.0781,45,33,19,14,57.57576,50.5,34,18.7,18.4,27.7,73.9,26.1,72.3,49.9,34.3,7.3,9.4,59,50.8,76.691,1.46,56.419,73.4,74.4,1.037,0.986,33.733,0.9,,,
3/20/19,B12,7,Oklahoma,Oklahoma,9,32,101.398,216,109.401,73,98.1919,58,93.8663,23,15.5345,38,32,19,13,59.375,50.2,31.4,17.4,17.5,26.2,72.1,27.9,73.8,49.6,34.2,8.5,9.4,48.9,50,77.409,2.126,58.325,69.1,67.4,1.016,0.974,35.499,2.5,,,
3/20/19,CUSA,13,Virginia,Old Dominion,14,64,101.139,221,101.929,216,93.0411,10,96.3508,48,5.57853,112,34,26,8,76.47059,47.7,29.5,17.9,18.6,32.3,75.2,24.8,67.7,44.6,35.3,14.1,6.8,54,52.8,77.587,1.764,33.997,66,66.7,1.012,0.929,11.544,-1.6,,,
3/20/19,P12,24,Oregon,Oregon,12,16,106.247,107,107.7,108,94.5948,18,92.5481,18,15.1521,43,35,23,12,65.71429,51.7,30.3,17.8,21,29.7,71.9,28.1,70.3,51.9,34.3,14.5,8.1,52.6,55.6,78.551,1.237,80.047,71.9,70.3,1.061,0.948,21.269,-1,,,
3/20/19,SWAC,31,Texas,Prairie View A&M,16,68,103.12,171,101.53,226,99.7542,91,105.838,205,-4.30871,209,33,21,12,63.63636,48.8,44.2,17.4,24.7,29.8,66,34,70.2,49.6,31.5,4.6,11,48.2,52.1,75.167,2.382,1.736,68.1,69.3,1.031,1.002,9.729,-6.9,,,
3/20/19,B10,6,Indiana,Purdue,3,8,113.828,12,121.093,5,99.7844,93,95.0422,32,26.0512,10,32,23,9,71.875,52.7,29.4,15.9,19.5,35,73.4,26.6,65,51.2,36.4,13,11.4,53.9,55.2,78.269,1.565,56.197,73.2,73.3,1.139,0.999,35.323,6.1,,,
3/20/19,A10,1,Missouri,Saint Louis,13,64,100.399,244,102.575,205,95.4529,26,96.3024,46,6.27254,104,35,23,12,65.71429,46.8,39.7,19,19.4,36.1,74.7,25.3,63.9,47.1,30.8,12.1,10.2,54.3,54.9,76.751,1.835,66.081,59.8,71.8,1.002,0.953,17.33,-3,,,
3/20/19,WCC,33,California,Saint Mary's,11,64,112.69,20,114.634,21,99.1877,76,96.9231,55,17.7106,31,33,22,11,66.66667,54,29.7,16.3,16.4,31.3,76.8,23.2,68.7,52.5,37.8,6.9,9.2,37.9,43,77.747,1.414,27.239,74.5,73.9,1.127,0.995,22.544,-0.6,,,
3/20/19,BE,8,New Jersey,Seton Hall,10,64,104.576,143,109.303,74,100.893,123,96.3961,49,12.9072,55,33,20,13,60.60606,49.9,34.8,17.5,20,29.3,70.6,29.4,70.7,50.8,32.4,11.2,11.7,51.8,53.5,78.156,1.521,54.346,70.8,73.9,1.043,1.008,26.683,-0.3,,,
3/20/19,BE,8,New York,St. John's,11,68,105.988,110,109.671,69,102.514,162,100.92,111,8.75182,78,33,21,12,63.63636,52.3,29.4,14.1,21,21.4,70.3,29.7,78.6,51.2,36.2,10,6.4,50.1,53.9,76.611,1.716,75.394,72.5,70.8,1.06,1.022,22.897,-1.1,,,
3/20/19,ACC,2,New York,Syracuse,8,64,103.506,160,110.213,61,97.0521,45,93.9133,24,16.3,35,33,20,13,60.60606,49.5,36.8,18.4,23.2,30.1,66.7,33.3,69.9,49.5,33,16.7,9.7,50.3,67.7,79.404,1.632,73.806,68.1,72.1,1.032,0.972,30.432,0.5,,,
3/20/19,Amer,4,Pennsylvania,Temple,11,68,105.306,126,108.851,86,100.186,108,99.4587,90,9.3923,76,32,23,9,71.875,50.1,33,15.7,20.8,26.6,70.4,29.6,73.4,50.4,33.1,6.3,6.7,54.8,49.9,78.07,1.846,53.453,73.1,67.7,1.051,0.999,23.835,2,,,
3/20/19,SEC,28,Tennessee,Tennessee,2,16,116.307,6,122.479,3,98.9814,71,95.4987,34,26.98,8,33,28,5,84.84848,55.3,33.4,15.9,18.2,31.6,69.7,30.3,68.4,55.7,36.2,14.8,6.3,60.9,52.3,77.811,2.179,55.685,76.7,65.7,1.164,0.99,34.04,9.8,,,
3/20/19,B12,7,Texas,Texas Tech,3,2,108.08,70,112.694,36,87.1746,1,85.9468,1,26.7476,9,32,26,6,81.25,53.7,33.5,18.2,23,28.6,71.4,28.6,71.4,52.9,36.8,15.3,6.9,51.3,48.7,76.923,1.87,47.191,72.8,69.2,1.075,0.872,29.682,7,,,
3/20/19,BW,11,California,UC Irvine,13,32,108.285,67,106.606,125,94.5646,17,97.144,58,9.46217,75,34,29,5,85.29412,51.4,28.6,17.1,16.7,33.6,73.6,26.4,66.4,50.3,36,10.9,6.8,48.8,42.9,76.732,2.127,18.762,70,70.9,1.081,0.949,10.843,0.9,,,
3/20/19,Amer,4,California,UCF,9,32,107.069,88,110.31,58,95.5875,28,95.7335,36,14.5761,46,31,23,8,74.19355,52.7,46.4,17.5,18.3,29.6,70.5,29.5,70.4,52.5,35.4,12.4,8.1,53.7,54.3,78.779,2.283,28.974,64.5,64.6,1.071,0.955,22.705,2.2,,,
3/20/19,MWC,20,Arkansas,Utah St.,8,64,112.264,24,112.966,32,95.2464,25,96.3467,47,16.6198,34,33,27,6,81.81818,54.3,36.7,17.9,17.2,31.7,77.8,22.2,68.3,54.7,35.7,12.3,9.1,61.8,50.5,77.916,1.314,9.835,74.8,70.8,1.123,0.953,16.722,2.2,,,
3/20/19,A10,1,Virginia,VCU,8,64,102.78,179,104.312,172,88.5061,2,88.6222,7,15.6895,37,32,25,7,78.125,50.6,36,20.1,23.5,31,69.4,30.6,69,53.7,30.7,12.3,7.6,55.4,51,77.446,1.496,39.794,69.8,68.9,1.026,0.885,17.529,1.4,,,
3/20/19,AE,3,Vermont,Vermont,13,64,109.909,43,107.949,103,94.7423,21,99.2286,84,8.72064,80,32,26,6,81.25,52.4,36.3,16.6,19.4,27.5,78.2,21.8,72.5,52,35.3,11.9,8.6,46.3,47.2,76.477,1.441,7.768,75.3,72.5,1.094,0.949,10.844,-0.8,,,
3/20/19,BE,8,Pennsylvania,Villanova,6,32,112.402,23,116.973,16,101.437,136,98.1987,73,18.7745,26,34,25,9,73.52941,53.4,35.3,17,18.1,30.8,72.7,27.3,69.2,53.9,35.3,8.9,8.8,57.7,56.2,77.874,1.66,68.466,72.7,69.9,1.123,1.011,25.545,3.7,,,
3/20/19,ACC,2,Virginia,Virginia,1,1,117.113,4,123.571,2,90.0009,4,87.9163,5,35.6552,1,32,29,3,90.625,55.7,30.3,14.7,17.8,30,74.1,25.9,70,52.2,40.9,12.3,8.4,56.6,43.9,77.203,1.552,73.381,74.6,65.1,1.171,0.898,33.411,11.1,,,
3/20/19,ACC,2,Virginia,Virginia Tech,4,16,114.004,10,118.433,11,95.6855,31,93.9634,25,24.4696,11,32,24,8,75,56.4,31.4,17.5,21.7,29.8,72.6,27.4,70.2,54.2,39.4,8.7,9.7,59.6,56.4,76.946,1.91,66.436,75.8,72.2,1.141,0.958,30.716,5,,,
3/20/19,P12,24,Washington,Washington,9,32,103.564,157,106.98,119,95.6117,29,93.6134,20,13.3669,51,34,26,8,76.47059,52.1,35.1,19.8,24,29.6,65.6,34.4,70.4,52.3,34.6,16.2,7.6,47.5,58.5,77.264,2.147,74.311,69.4,70.6,1.036,0.955,23.31,3.3,,,
3/20/19,B10,6,Wisconsin,Wisconsin,5,64,104.289,147,110.809,52,92.8886,9,87.134,3,23.675,12,33,23,10,69.69697,51.5,27.5,14.4,17.2,24,73.5,26.5,76,49.8,36.6,11.3,10.7,49.3,45.6,77.318,1.84,59.597,64.9,66.5,1.045,0.93,36.867,6.2,,,
3/20/19,SC,27,South Carolina,Wofford,7,32,117.982,3,118.357,12,97.8958,55,97.6422,63,20.7146,19,30,26,4,86.66667,57.8,27.7,16.2,19.3,32.3,75.4,24.6,67.7,54.3,41.6,8.9,7.6,50.2,48.5,76.813,1.792,1.063,70.5,70.7,1.182,0.983,18.861,4.2,,,
3/20/19,Ivy,15,Connecticut,Yale,14,64,110.061,42,111.702,44,100.041,102,103.115,149,8.58693,82,28,21,7,75,56.1,30.5,18.1,15.2,26.3,75.6,24.4,73.7,56.1,37.4,11.1,7.5,56.8,48.8,77.204,2.113,15.117,73.3,73.7,1.099,1.002,14.894,-0.7,,,
3/20/18,SEC,28,Alabama,Alabama,9,32,102.776,209,108.459,115,99.7099,59,94.6334,13,13.8252,51,34,19,15,55.88235,51.6,41.5,20.1,18.7,29.1,69.4,30.6,70.9,53.2,32.5,14.9,10.6,49.5,48.1,78.097,0.744,73.914,67.2,68.1,1.03,0.996,30.311,-1.1,,,
3/20/18,P12,24,Arizona,Arizona,4,64,115.915,12,119.012,15,101.893,119,99.6425,70,19.3692,21,34,27,7,79.41176,56.6,37.6,17.6,16.7,33.2,75,25,66.8,56.6,37.7,12.1,6.8,52.9,50.2,78.636,1.51,82.727,76.1,73.2,1.16,1.021,22.509,3.8,,,
3/20/18,P12,24,Arizona,Arizona St.,11,68,114.116,19,117.651,17,103.283,160,102.937,124,14.714,45,31,20,11,64.51613,53.9,41.9,14.6,20.4,28.1,69.3,30.7,71.9,53.3,36.4,9.9,9.8,50.6,57.1,76.215,1.795,53.908,73.8,72.4,1.141,1.029,22.863,-1.2,,,
3/20/18,SEC,28,Arkansas,Arkansas,7,64,112.175,30,117.32,19,105.171,211,101.685,103,15.635,37,34,23,11,67.64706,54.2,37.3,15.3,19.4,29.4,68.4,31.6,70.6,51.4,40,13.6,8.9,49.9,54.8,77.141,2.109,39.343,67.8,72.5,1.125,1.047,30.695,2.8,,,
3/20/18,SEC,28,Alabama,Auburn,4,32,113.46,26,118.196,16,99.9304,64,97.5614,44,20.6348,16,32,25,7,78.125,51.8,39.9,16.7,20.8,33,71.7,28.3,67,49.4,36.6,15.4,9.3,53.3,52.2,75.841,1.241,58.941,78.6,72.7,1.135,0.998,25.991,4.3,,,
3/20/18,Pat,25,Pennsylvania,Bucknell,14,64,110.427,55,109.182,99,98.86,47,102.368,112,6.8137,100,34,25,9,73.52941,54,42.4,17.1,17.1,27.2,72.6,27.4,72.8,55.6,34.3,10.6,9.1,52.2,48.5,77.029,1.977,0.2,71.7,69.6,1.103,0.99,12.477,-3,,,
3/20/18,MAC,17,New York,Buffalo,13,32,113.539,23,114.284,42,102.44,131,103.791,138,10.4931,77,33,25,8,75.75758,54.8,30.3,16.6,18.2,32,71.4,28.6,68,54.2,37.2,10.9,9.8,54.6,44.2,76.586,1.751,10.891,69.6,74,1.135,1.025,14.057,-1.3,,,
3/20/18,BE,8,Indiana,Butler,10,32,110.897,51,115.758,32,102.037,121,97.8916,48,17.8667,25,33,20,13,60.60606,53.8,26.3,15.7,19.8,27.3,75.3,24.7,72.7,54.1,35.6,8.4,8.7,47.9,50.5,76.655,1.614,52.743,77.1,74.2,1.108,1.019,35.194,1.7,,,
3/20/18,BW,11,California,Cal St. Fullerton,15,64,102.99,200,104.984,176,101.526,110,103.669,134,1.3154,153,29,18,11,62.06897,52,46,20.6,18.4,26.5,71.1,28.9,73.5,52.2,34.3,8.6,9.7,49.9,51.7,76.687,1.488,0.2,73.7,76,1.032,1.018,12.991,-5.5,,,
3/20/18,Amer,4,Ohio,Cincinnati,2,32,112.022,32,113.155,54,86.3964,1,86.158,2,26.9966,4,34,30,4,88.23529,51.6,36.8,17.3,22.3,38.1,71.3,28.7,61.9,50.5,35.7,16.2,7.9,60.8,50.1,77.445,1.731,63.963,68.7,68.6,1.122,0.861,21.576,5.9,,,
3/20/18,ACC,2,South Carolina,Clemson,5,16,108.129,94,113.774,48,97.3446,26,93.5052,8,20.2693,19,32,23,9,71.875,52.7,34.1,17.9,17.7,27.4,73.3,26.7,72.6,51.2,36.6,13.3,11,52.2,47.8,77.357,2.022,54.866,75.7,70.3,1.083,0.973,31.364,4,,,
3/20/18,CAA,12,0,College of Charleston,13,64,111.949,33,109.887,87,103.526,167,105.153,167,4.73418,120,31,24,7,77.41935,52.8,36.8,14.7,17.8,25.6,72,28,74.4,51.8,36.4,10.3,9.3,42.8,49,76.811,2.061,4.156,76.8,75.6,1.117,1.037,10.655,-2.1,,,
3/20/18,BE,8,Ohio,Creighton,8,64,114.134,18,116.454,22,102.198,127,99.1744,61,17.2792,27,31,20,11,64.51613,58,27.1,15.4,15.8,21.8,75.3,24.7,78.2,59.3,37.6,6.1,8.6,58.4,50.7,77.285,1.695,48.746,74.9,72.9,1.142,1.022,32.808,2,,,
3/20/18,A10,1,North Carolina ,Davidson,12,64,116.159,9,117.399,18,102.197,126,102.494,115,14.9051,43,32,21,11,65.625,57.7,24.5,14.5,16.2,22.7,76.6,23.4,77.3,56.8,39.1,6.2,8.5,61.6,52.3,78.13,1.744,20.885,79.7,67.7,1.161,1.026,18.185,-2.9,,,
3/20/18,ACC,2,North Carolina ,Duke,2,8,118.705,4,122.602,3,97.3075,24,93.467,7,29.1348,3,33,26,7,78.78788,56,34.9,17.7,16.9,39.1,70.8,29.2,60.9,55.6,37.8,13.2,6.7,57.3,55.7,79.097,0.688,92.943,70.8,73.9,1.188,0.976,31.36,6.6,,,
3/20/18,SEC,28,Florida,Florida,6,32,109.73,61,115.14,37,100.621,81,96.4262,25,18.7137,23,32,20,12,62.5,51.1,33.1,14.3,20.1,28.8,69.2,30.8,71.2,47.5,37.5,12.3,8.3,49.2,46.5,76.89,1.885,69.428,72,73.7,1.102,1.006,31.853,1.4,,,
3/20/18,ACC,2,Florida,Florida St.,9,8,110.767,52,115.822,30,101.381,102,99.9984,76,15.8239,35,31,20,11,64.51613,53.9,36.1,17.6,19.1,33.2,69.9,30.1,66.8,54.6,35.1,13.3,7.6,52.2,49.2,78.496,1.607,59.86,68.5,72.5,1.11,1.011,29.762,1,,,
3/20/18,SB,26,Georgia,Georgia St.,15,64,108.676,83,109.045,101,98.4189,37,101.835,106,7.20921,96,32,22,10,68.75,54.1,31.6,16.7,20.8,25.8,67.2,32.8,74.2,50.9,39.1,14.9,10.2,48.5,59.2,76.699,1.916,31.565,68.3,69.8,1.086,0.989,9.801,-5.1,,,
3/20/18,WCC,33,Washington,Gonzaga,4,16,120.03,2,119.824,12,95.1115,14,95.0891,17,24.7352,8,34,30,4,88.23529,57.7,30.9,16,17.4,33,77.3,22.7,67,58.8,37.4,9.9,7.1,51,46.3,78.446,1.51,73.63,72.2,71.8,1.199,0.952,19.117,4.9,,,
3/20/18,Amer,4,Texas,Houston,6,32,112.888,28,115.787,31,94.8876,13,95.2473,18,20.5396,17,33,26,7,78.78788,53.9,32.2,17.8,19.4,34.7,74.2,25.8,65.3,51.4,38.7,9.3,6.7,54.1,51.5,75.56,2.125,24.411,71.7,70.8,1.132,0.949,20.996,2.4,,,
3/20/18,MAAC,16,New York,Iona,15,64,109.478,67,110.261,80,104.196,186,107.388,212,2.87263,134,33,20,13,60.60606,54.1,30.4,16,18.8,24.4,69.5,30.5,75.6,51.3,38.8,7.7,7.8,56.5,51.6,75.88,2.223,0.2,73.9,66.2,1.094,1.044,11.688,-7.3,,,
3/20/18,B12,7,Kansas,Kansas,1,4,116.004,11,120.933,6,101.438,104,97.6938,46,23.2388,9,34,27,7,79.41176,58.1,26.2,16.6,18.5,29.1,68.3,31.7,70.9,56.5,40.3,11,10.1,56.4,48.6,77.704,1.783,80.44,70.1,72,1.162,1.011,34.024,8.2,,,
3/20/18,B12,7,Kansas,Kansas St.,9,8,108.258,90,112.178,60,101.624,112,97.4236,41,14.7543,44,33,22,11,66.66667,53.5,33.6,17.2,21.4,26.1,67.8,32.2,73.9,54.6,34.4,9.2,7.1,55.4,54.9,77.082,1.344,47.73,74.3,74.2,1.082,1.015,31.68,2.6,,,
3/20/18,SEC,28,Kentucky,Kentucky,5,16,109.59,64,116.426,25,100.553,79,96.019,23,20.4069,18,34,24,10,70.58824,51.7,42.8,18.6,17.1,35.6,68.7,31.3,64.4,50.9,36.1,13.9,8.9,49.5,52.6,78.862,0.189,95.962,69.7,69,1.096,1.004,31.972,4.3,,,
3/20/18,ASun,5,Tennessee,Lipscomb,15,64,104.015,170,103.793,197,100.682,82,103.43,131,0.363623,165,29,20,9,68.96552,51.9,41.2,20.1,19.8,28,75.9,24.1,72,53.5,33,7.6,12.2,54.3,48.9,77.268,1.601,5.68,72.5,69.9,1.039,1.008,15.067,-3.2,,,
3/20/18,NEC,21,New York,LIU Brooklyn,16,68,105.478,135,103.335,211,105.473,222,111.135,294,-7.80028,251,33,17,16,51.51515,52.3,38.5,19.4,16.4,29.8,70.1,29.9,70.2,52.3,34.8,7.6,7.6,46.4,47.1,75.202,1.875,14.561,69.6,69.4,1.054,1.056,5.293,-13.2,,,
3/20/18,MVC,19,Illinois,Loyola Chicago,11,4,108.717,81,111.331,68,93.9293,6,96.1911,24,15.1402,41,32,27,5,84.375,57.8,33.2,18.8,20,22.1,74.1,25.9,77.9,56.5,40,6.8,9.2,59.4,51,76.466,1.803,16.801,72.5,70,1.088,0.942,14.914,2,,,
3/20/18,CUSA,13,West Virginia,Marshall,13,32,108.999,76,109.328,96,102.915,146,103.944,144,5.38402,114,33,23,10,69.69697,54.9,32.9,17.2,18.2,22.3,68.4,31.6,77.7,56.2,35.5,12.5,7.9,58.5,50.1,76.631,1.443,2.18,76.6,67.8,1.088,1.03,16.115,-2.5,,,
3/20/18,ACC,2,Florida,Miami FL,6,64,107.873,99,113.309,52,99.1152,50,97.5988,45,15.7103,36,31,22,9,70.96774,53,29.1,16.5,18.9,29,71.7,28.3,71,52.2,36.3,10.7,9,48.6,52.6,77.114,1.249,81.652,66.3,71.7,1.081,0.992,28.51,2.7,,,
3/20/18,B10,6,Michigan,Michigan,3,2,111.172,45,115.9,29,96.4552,17,92.7095,5,23.1909,10,34,27,7,79.41176,54.4,30.3,13.9,19.4,26,75.6,24.4,74,54.3,36.4,8.2,9.9,54.7,45.1,77.771,1.626,56.368,65.7,71.3,1.114,0.961,32.027,6.9,,,
3/20/18,B10,6,Michigan,Michigan St.,3,32,117.987,6,119.983,9,94.8872,12,93.6364,9,26.3461,6,33,29,4,87.87879,57.8,36.3,19.2,14.5,36.1,73.2,26.8,63.9,55.5,41.3,18.7,6.7,67.3,54.8,77.332,1.323,84.499,75,72.4,1.182,0.945,27.212,8,,,
3/20/18,SEC,28,Missouri,Missouri,8,64,108.104,95,113.275,53,100.751,84,97.803,47,15.4717,38,31,19,12,61.29032,54.5,38.2,20.7,16,30.8,71.7,28.3,69.2,50.8,39.2,11,12.1,56.2,46.7,77.943,1.805,45.402,74.6,72.9,1.084,1.007,29.725,0.4,,,
3/20/18,BSky,9,Montana,Montana,14,64,110.016,56,110.144,82,96.8396,20,99.3132,65,10.8304,71,31,24,7,77.41935,51.7,38.9,17.4,21.2,34,73.6,26.4,66,51.9,34.1,9.1,8.8,45.7,43.5,76.629,1.738,16.392,71.5,72.3,1.101,0.97,13.047,-1.1,,,
3/20/18,OVC,22,Kentucky,Murray St.,12,64,114.708,15,113.139,56,97.5056,30,100.444,82,12.6951,59,29,24,5,82.75862,55.2,37.1,17.3,18.2,32.5,72.8,27.2,67.5,54.5,37.4,8.2,9.7,53.3,41.5,76.282,1.887,0.2,72.8,72.2,1.143,0.976,10.363,-0.4,,,
3/20/18,MWC,20,Nevada,Nevada,7,16,116.286,8,119.901,10,101.735,114,101.72,105,18.1814,24,34,27,7,79.41176,54.9,37.1,13.9,18.2,27.4,70.9,29.1,72.6,51.6,39.8,11.1,7.9,58,49.6,78.302,2.161,57.081,74.7,71,1.161,1.018,19.663,2.5,,,
3/20/18,WAC,32,New Mexico,New Mexico St.,12,64,107.914,97,108.457,116,92.5302,4,94.9001,14,13.5573,55,30,25,5,83.33333,51.8,29.1,17.4,19.3,34.2,77.2,22.8,65.8,52.3,34,8.5,6.4,48.8,41,75.443,2.012,16.867,64.3,72.1,1.078,0.923,14.546,1.3,,,
3/20/18,ACC,2,North Carolina ,North Carolina,2,32,114.305,17,121.959,4,102.487,133,96.9241,34,25.0348,7,35,25,10,71.42857,52.3,28.6,16.8,16.2,38.4,74,26,61.6,51.1,36.4,11.5,11.2,60.9,55.6,77.462,1.844,77.447,74.1,68.3,1.144,1.021,39.014,7.1,,,
3/20/18,MEAC,18,0,North Carolina Central,16,68,103.453,185,98.1525,301,103.512,166,110.889,288,-12.7366,309,31,16,15,51.6129,51.2,31.2,20.7,16.6,32.5,70.5,29.5,67.5,51.9,33.2,9.6,7.5,56.7,54.2,76.233,1.717,4.118,68.2,72.4,1.033,1.038,6.345,-12,,,
3/20/18,ACC,2,North Carolina ,North Carolina St.,9,64,111.861,36,116.426,24,103.121,155,101.294,99,15.1323,42,32,21,11,65.625,53.3,33.9,16.9,20.7,33.6,68.1,31.9,66.4,52.1,37.2,9.5,9.8,55.2,50.6,76.427,1.734,43.838,70,69.7,1.123,1.03,28.427,0.9,,,
3/20/18,B10,6,Ohio,Ohio St.,5,32,111.339,42,116.15,27,97.878,32,95.0408,16,21.1094,15,32,24,8,75,54.4,31.5,17.3,18,30.3,75.1,24.9,69.7,55.1,35.3,11.6,6.8,52.8,50.5,76.726,1.815,59.776,72.6,70.3,1.111,0.977,29.904,4.5,,,
3/20/18,B12,7,Oklahoma,Oklahoma,10,64,109.892,58,115.128,38,105.885,230,100.709,83,14.419,47,31,18,13,58.06452,53.8,33.1,17.3,17.1,27.9,70,30,72.1,53.4,36.3,11.1,11.5,50.4,48.4,77.895,1.253,70.869,74.8,70.8,1.101,1.056,35.193,1.1,,,
3/20/18,Ivy,15,Pennsylvania,Penn,16,64,105.352,136,103.553,205,96.7516,19,99.8577,73,3.69539,127,31,23,8,74.19355,53,33.6,16.6,17.1,24.2,77.3,22.7,75.8,53.7,34.7,7,8.6,55.6,39.6,76.057,1.833,14.406,66.3,73.9,1.053,0.968,10.435,-3.3,,,
3/20/18,BE,8,Rhode Island,Providence,10,64,104.379,162,108.926,104,102.961,147,97.0075,35,11.9189,63,34,21,13,61.76471,49.6,39.2,17.6,18.9,29.4,71.1,28.9,70.6,49.5,33.3,10.1,9.1,53.7,48.6,77.674,1.894,60.949,70.3,73.7,1.042,1.027,34.553,1.9,,,
3/20/18,B10,6,Indiana,Purdue,2,16,118.518,5,123.248,2,96.6679,18,96.5818,28,26.6663,5,34,28,6,82.35294,58.1,36.1,15.6,17.7,27.7,71.8,28.2,72.3,54.9,42,12.8,7,59.3,49,77.695,2.106,59.458,74.3,67.9,1.186,0.959,30.493,7.6,,,
3/20/18,BSth,10,Virginia,Radford,16,64,104.001,171,103.581,203,100.509,77,103.629,133,-0.04778,170,32,20,12,62.5,49.4,31.6,18.6,20.2,32.2,71.7,28.3,67.8,47.3,35.1,9,9.9,51,49.8,74.782,1.584,1.613,73.3,76.1,1.039,1.007,12.213,-6.5,,,
3/20/18,A10,1,Rhode Island,Rhode Island,7,32,109.867,59,111.71,66,98.0447,34,97.328,38,14.3818,49,32,25,7,78.125,51.5,30.5,15.5,22.9,31,72.5,27.5,69,51.1,35,9.5,7.4,54.4,48.5,75.66,2.171,56.579,70.7,73.4,1.097,0.978,19.269,1.6,,,
3/20/18,MWC,20,California,San Diego St.,11,64,109.484,66,111.286,69,97.2819,23,97.1358,36,14.1504,50,31,21,10,67.74194,52,34.3,17,19.3,31.8,74.7,25.3,68.2,52.3,34.3,9.1,9,54.5,55.7,78.323,1.608,61.723,72.2,72.6,1.095,0.973,19.129,-1.5,,,
3/20/18,BE,8,New Jersey,Seton Hall,8,32,110.561,53,116.335,26,102.558,135,98.9994,58,17.3352,26,32,21,11,65.625,52.8,34.6,17.9,17.9,34.2,71.5,28.5,65.8,52,36.4,9.2,8.2,55.5,48.4,78.034,2.043,61.137,69.3,73.2,1.105,1.026,32.678,2.5,,,
